"Window_Start","Window_End","BH_AnnReturn","BH_Sharpe","BH_MDD","TSM_AnnReturn","TSM_Sharpe","TSM_MDD","SMA_AnnReturn","SMA_Sharpe","SMA_MDD"
2010-06-09,2020-06-11,0.198991864337543,0.833456615611034,0.397836668490444,0.134533756034664,0.670152892819858,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-10,2020-06-12,0.200997841841043,0.839898748595775,0.397836668490444,0.136431891676163,0.67747218475283,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-11,2020-06-15,0.199793470780074,0.836167513475683,0.397836668490444,0.135292267910479,0.673214183996017,0.345566588855385,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-14,2020-06-16,0.200290174493571,0.837743226097605,0.397836668490444,0.135762268705707,0.675007291909604,0.345566588855387,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-15,2020-06-17,0.200678766271189,0.839004456236538,0.397836668490444,0.13612996969029,0.676438433431481,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-16,2020-06-18,0.196870547618732,0.826856648966278,0.397836668490444,0.132526481843473,0.662620675229443,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-17,2020-06-19,0.193826550546206,0.816623657858519,0.397836668490444,0.129646130829616,0.651055823443536,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-18,2020-06-22,0.197201620501314,0.827007080741372,0.397836668490444,0.132839756163483,0.662926550871046,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-21,2020-06-23,0.199476131924498,0.834149043695931,0.397836668490444,0.134991989272683,0.671062009748991,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-22,2020-06-24,0.198239598078537,0.830023286088368,0.397836668490444,0.133821931801528,0.66639915741396,0.345566588855385,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-23,2020-06-25,0.2029040986021,0.845343226663109,0.397836668490444,0.138235667587756,0.683745724233699,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-24,2020-06-26,0.193304600036281,0.811812792039616,0.397836668490444,0.129152240512173,0.646101646114991,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-25,2020-06-29,0.200952060857953,0.836998030154514,0.397836668490444,0.136388571890396,0.67456889763672,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-28,2020-06-30,0.202811632116386,0.842792099165742,0.397836668490444,0.138148172123889,0.68116131817647,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-29,2020-07-01,0.201362367322695,0.838112498278286,0.397836668490444,0.136776820174987,0.675860584792893,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-06-30,2020-07-02,0.20667539344384,0.85565077660207,0.397836668490444,0.141804216657334,0.695675147189173,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-01,2020-07-06,0.209630655383421,0.865070117976037,0.397836668490444,0.144600602961616,0.706356868744954,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-02,2020-07-07,0.205174581951741,0.850415215697289,0.397836668490444,0.140384089173674,0.689795415203941,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-06,2020-07-08,0.207727389852477,0.858473323031557,0.397836668490444,0.142799657470843,0.698942373494451,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-07,2020-07-09,0.206608399153663,0.854766083023549,0.397836668490444,0.141740823997277,0.694757166247985,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-08,2020-07-10,0.205447026674834,0.851166588213485,0.397836668490444,0.140641887198996,0.690662838782273,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-09,2020-07-13,0.20057303301435,0.835632730437835,0.397836668490444,0.136029920680296,0.673041812632246,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-12,2020-07-14,0.201168286504286,0.837551570396027,0.397836668490444,0.136593173190857,0.675216151611101,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-13,2020-07-15,0.203944702908362,0.846363054007949,0.397836668490444,0.139220328741217,0.685217405888323,0.345566588855385,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-14,2020-07-16,0.201240707993491,0.837614466603393,0.397836668490444,0.136661701282338,0.675311134784446,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-15,2020-07-17,0.199905598027414,0.833261873711523,0.397836668490444,0.135398367168416,0.670386407399062,0.345566588855385,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-16,2020-07-20,0.198931363022606,0.830097272897296,0.397836668490444,0.134476507285842,0.666803923082252,0.345566588855385,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-19,2020-07-21,0.205200126329254,0.850199671264319,0.397836668490445,0.140408260278939,0.689589538271961,0.345566588855385,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-20,2020-07-22,0.206486032366034,0.854329394106548,0.397836668490444,0.141625035679348,0.694267812986735,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-21,2020-07-23,0.203599403740002,0.84517214765843,0.397836668490444,0.138893592944181,0.683878354414174,0.345566588855385,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-22,2020-07-24,0.204086464444719,0.846742600478628,0.397836668490444,0.139354469141239,0.685657080151611,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-23,2020-07-27,0.199336562014937,0.831684014983789,0.397836668490444,0.134859922677042,0.668561305351788,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-26,2020-07-28,0.196213792251476,0.821653158943534,0.397836668490444,0.131905033812197,0.657184988122439,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-27,2020-07-29,0.196293660905739,0.821908061254531,0.397836668490444,0.131980608707245,0.657474399674152,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-28,2020-07-30,0.195359680550896,0.818895744532543,0.397836668490444,0.131096839374391,0.654058923828985,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-29,2020-07-31,0.197260910444151,0.825054115224396,0.397836668490445,0.132895858663878,0.661037078876389,0.345566588855386,0.115254798590814,0.772649564889302,0.19812668918477
2010-07-30,2020-08-03,0.197454931741801,0.825673258701464,0.397836668490444,0.133079449327101,0.66173994485966,0.345566588855386,0.114616094354685,0.769032048259139,0.19812668918477
2010-08-02,2020-08-04,0.196052736649638,0.821088478817074,0.397836668490444,0.131752636600574,0.656551702828146,0.345566588855386,0.114449521287794,0.768080288711746,0.19812668918477
2010-08-03,2020-08-05,0.199313759870012,0.831086191649633,0.397836668490444,0.134838346381241,0.667958913707751,0.345566588855385,0.113425648503494,0.762315023360517,0.19812668918477
2010-08-04,2020-08-06,0.200715887937991,0.835716963518923,0.397836668490444,0.136165095686822,0.673189254207509,0.345566588855385,0.115269974175157,0.773223692343383,0.19812668918477
2010-08-05,2020-08-07,0.200920406997114,0.836357081927744,0.397836668490444,0.136358619749185,0.673917097237464,0.345566588855386,0.113906142399324,0.765591011302954,0.19812668918477
2010-08-06,2020-08-10,0.204943980658582,0.848776399413575,0.397836668490444,0.140165885064827,0.688054615054792,0.345566588855386,0.113815905616854,0.765073897983688,0.19812668918477
2010-08-09,2020-08-11,0.204774857120514,0.848230531138041,0.397836668490444,0.140005853651282,0.687436785680186,0.345566588855387,0.113966413907521,0.765939998123002,0.19812668918477
2010-08-10,2020-08-12,0.204629017858464,0.84776358612327,0.397836668490444,0.13986785474514,0.686907783466652,0.345566588855386,0.113725666636571,0.764563962264119,0.19812668918477
2010-08-11,2020-08-13,0.206451420800367,0.8535510803569,0.397836668490444,0.141592284840275,0.693469870495933,0.345566588855385,0.114041755470742,0.766388140072404,0.198126689184771
2010-08-12,2020-08-14,0.209377694278579,0.86320200581381,0.397836668490444,0.144361241110261,0.704365433031685,0.345566588855385,0.11683828170695,0.783196796827872,0.19812668918477
2010-08-13,2020-08-17,0.209442827403698,0.863414177743774,0.397836668490444,0.144422872661969,0.704605292323392,0.345566588855386,0.117709691871217,0.788268067470333,0.19812668918477
2010-08-16,2020-08-18,0.212537183915212,0.873318894358583,0.397836668490444,0.147350875778536,0.715821710205622,0.345566588855386,0.119189440425004,0.796965662103089,0.19812668918477
2010-08-17,2020-08-19,0.213314623198358,0.875741587932626,0.397836668490444,0.148086519727617,0.718572107980151,0.345566588855385,0.118431151509053,0.792683966367727,0.19812668918477
2010-08-18,2020-08-20,0.211784712037219,0.870887630759338,0.397836668490444,0.146638856980542,0.713071279485291,0.345566588855387,0.117413220988401,0.786958447726,0.19812668918477
2010-08-19,2020-08-21,0.212829380702794,0.874130792836415,0.397836668490444,0.147627363992323,0.716754740415096,0.345566588855386,0.116590675690066,0.782310190432633,0.19812668918477
2010-08-20,2020-08-24,0.216632925031093,0.886160936535415,0.397836668490444,0.151226428807842,0.730388311456019,0.345566588855385,0.117991411316136,0.790544542699069,0.19812668918477
2010-08-23,2020-08-25,0.21642069663923,0.885482136067767,0.397836668490444,0.151025609868431,0.729619968977285,0.345566588855385,0.118116796840341,0.791265065495375,0.198126689184771
2010-08-24,2020-08-26,0.216973081384056,0.887249081072348,0.397836668490444,0.151548298268549,0.731619958492674,0.345566588855386,0.118604459240849,0.794085006897293,0.19812668918477
2010-08-25,2020-08-27,0.217771658447626,0.889846821354271,0.397836668490444,0.152303943625588,0.734555830632488,0.345566588855386,0.120033334907633,0.802481189426568,0.19812668918477
2010-08-26,2020-08-28,0.219486110472594,0.895184685693822,0.397836668490444,0.153926226272605,0.740611434771586,0.345566588855386,0.119905515081692,0.801750967174503,0.19812668918477
2010-08-27,2020-08-31,0.21859998883742,0.892370271828746,0.397836668490444,0.153087742762449,0.73742440213904,0.345566588855386,0.119491172793796,0.799395834915801,0.19812668918477
2010-08-30,2020-09-01,0.220824787449261,0.899129690818584,0.397836668490444,0.155192935633717,0.745107378732914,0.345566588855387,0.118620216021124,0.794484242024497,0.19812668918477
2010-08-31,2020-09-02,0.223896912855031,0.908749692939033,0.397836668490444,0.158099902794453,0.756009000284265,0.345566588855386,0.119538900851851,0.799837647504738,0.19812668918477
2010-09-01,2020-09-03,0.220319305845653,0.896894870161435,0.397836668490444,0.154714628849989,0.742638691947659,0.345566588855386,0.120113338653495,0.803163095583624,0.19812668918477
2010-09-02,2020-09-04,0.216180885597953,0.884185382918518,0.397836668490444,0.150798691129872,0.728208153606873,0.345566588855386,0.116760862526324,0.785133355814109,0.19812668918477
2010-09-03,2020-09-08,0.214680061925307,0.879512711251831,0.397836668490444,0.149378552120495,0.722906741009082,0.345566588855385,0.115065661137488,0.775670049847417,0.19812668918477
2010-09-07,2020-09-09,0.214877814086825,0.880114073360392,0.397836668490444,0.149565673075393,0.723590661305708,0.345566588855386,0.113112965026965,0.764794725222694,0.19812668918477
2010-09-08,2020-09-10,0.215138441166539,0.880948089487005,0.397836668490444,0.149812288776855,0.724534480404554,0.345566588855386,0.113458394950501,0.76680276116003,0.19812668918477
2010-09-09,2020-09-11,0.218297091962331,0.890625307314994,0.397836668490444,0.152801129700586,0.735527708952374,0.345566588855386,0.113278043802749,0.765764008590487,0.19812668918477
2010-09-10,2020-09-14,0.219974635016329,0.895895657023369,0.397836668490444,0.154388487612322,0.741498661558641,0.345566588855386,0.113608853271062,0.767686372989866,0.19812668918477
2010-09-13,2020-09-15,0.220245432871799,0.896756531944394,0.397836668490444,0.154644727306044,0.742472886567697,0.345566588855384,0.113865391233796,0.769174886201842,0.198126689184771
2010-09-14,2020-09-16,0.218020602607857,0.889758327746492,0.397836668490444,0.152539504484298,0.734545211186809,0.345566588855386,0.112470397678667,0.761311848461787,0.19812668918477
2010-09-15,2020-09-17,0.214754308770898,0.879240328790999,0.397836668490444,0.149448807436737,0.722653531267227,0.345566588855386,0.111595325495817,0.756325545383481,0.19812668918477
2010-09-16,2020-09-18,0.210908321560861,0.867017842692853,0.397836668490444,0.145809581479624,0.708814258543981,0.345566588855385,0.109707972609117,0.74574845071214,0.198126689184771
2010-09-17,2020-09-21,0.209412660105726,0.86218382273625,0.397836668490444,0.144394327165628,0.703349157866738,0.345566588855386,0.10959205152565,0.745077142678648,0.19812668918477
2010-09-20,2020-09-22,0.212118563159423,0.870417186933385,0.397836668490444,0.146954760181303,0.712715110192591,0.345566588855386,0.108698437348908,0.739968692645455,0.19812668918477
2010-09-21,2020-09-23,0.220599655178504,0.893778440465957,0.397836668490444,0.154979906531233,0.739502685927695,0.345566588855386,0.107117986035979,0.731029037940132,0.19812668918477
2010-09-22,2020-09-24,0.219376394902221,0.889801667209234,0.397836668490444,0.153822409039265,0.735022046838026,0.345566588855385,0.107117986035979,0.731029037940132,0.19812668918477
2010-09-23,2020-09-25,0.219464975253108,0.89008378248554,0.397836668490444,0.153906227287907,0.735340490492985,0.345566588855386,0.107117986035979,0.731029037940132,0.19812668918477
2010-09-24,2020-09-28,0.218986968731931,0.888587172755097,0.397836668490444,0.153453918519172,0.733648481065946,0.345566588855385,0.107117986035979,0.731029037940132,0.19812668918477
2010-09-27,2020-09-29,0.218015567229536,0.885677413287313,0.397836668490445,0.152534739809199,0.730344598045916,0.345566588855387,0.107117986035979,0.731029037940132,0.19812668918477
2010-09-28,2020-09-30,0.217938487946576,0.885430707383007,0.397836668490444,0.152461804328142,0.73006620291131,0.345566588855386,0.107117986035979,0.731029037940132,0.19812668918477
2010-09-29,2020-10-01,0.216668629397242,0.881558013092245,0.397836668490444,0.151260213698163,0.72567541136475,0.345566588855387,0.107117986035979,0.731029037940132,0.19812668918477
2010-09-30,2020-10-02,0.21774506286494,0.884992606064295,0.397836668490444,0.152278777828207,0.729552832604461,0.345566588855386,0.107117986035979,0.731029037940132,0.19812668918477
